Obs,sampleno,month,day,year,metal,type,siteno,conc1,conc,MDL
4060,197,May,30,2019,Se,F,7,BDL,0.142753534,0.285507068
4061,198,May,30,2019,Se,F,8,BDL,0.142753534,0.285507068
4062,200,May,30,2019,Se,F,9,BDL,0.142753534,0.285507068
4063,201,May,30,2019,Se,F,10,BDL,0.142753534,0.285507068
4064,202,May,30,2019,Se,F,11,BDL,0.142753534,0.285507068
4065,204,May,30,2019,Se,F,12,BDL,0.142753534,0.285507068
4066,205,May,30,2019,Se,F,13,BDL,0.142753534,0.285507068
4067,87,May,30,2019,Se,W,1,BDL,0.142753534,0.285507068
4068,88,May,30,2019,Se,W,2,BDL,0.142753534,0.285507068
4069,89,May,30,2019,Se,W,3,BDL,0.142753534,0.285507068
4070,90,May,30,2019,Se,W,4,BDL,0.142753534,0.285507068
4071,92,May,30,2019,Se,W,5,BDL,0.142753534,0.285507068
4072,93,May,30,2019,Se,W,6,0.58,0.58,0.285507068
4073,94,May,30,2019,Se,W,7,BDL,0.142753534,0.285507068
4074,95,May,30,2019,Se,W,8,BDL,0.142753534,0.285507068
4075,97,May,30,2019,Se,W,9,BDL,0.142753534,0.285507068
4076,98,May,30,2019,Se,W,10,0.78,0.78,0.285507068
4077,100,May,30,2019,Se,W,11,BDL,0.142753534,0.285507068
4078,101,May,30,2019,Se,W,12,BDL,0.142753534,0.285507068
4079,102,May,30,2019,Se,W,13,BDL,0.142753534,0.285507068
4080,188,May,30,2019,V,F,1,0.88,0.88,0.011338934
4081,190,May,30,2019,V,F,2,1.06,1.06,0.011338934
4082,192,May,30,2019,V,F,3,1.26,1.26,0.011338934
4083,193,May,30,2019,V,F,4,1.2,1.2,0.011338934
4084,194,May,30,2019,V,F,5,1.26,1.26,0.011338934
4085,195,May,30,2019,V,F,6,1.32,1.32,0.011338934
4086,197,May,30,2019,V,F,7,1.7,1.7,0.011338934
4087,198,May,30,2019,V,F,8,1.66,1.66,0.011338934
4088,200,May,30,2019,V,F,9,1.48,1.48,0.011338934
4089,201,May,30,2019,V,F,10,1.44,1.44,0.011338934
4090,202,May,30,2019,V,F,11,1.58,1.58,0.011338934
4091,204,May,30,2019,V,F,12,1.14,1.14,0.011338934
4092,205,May,30,2019,V,F,13,0.72,0.72,0.011338934
4093,87,May,30,2019,V,W,1,1.08,1.08,0.011338934
4094,88,May,30,2019,V,W,2,0.62,0.62,0.011338934
4095,89,May,30,2019,V,W,3,3.28,3.28,0.011338934
4096,90,May,30,2019,V,W,4,1.62,1.62,0.011338934
4097,92,May,30,2019,V,W,5,1.78,1.78,0.011338934
4098,93,May,30,2019,V,W,6,2.18,2.18,0.011338934
4099,94,May,30,2019,V,W,7,2.64,2.64,0.011338934
4100,95,May,30,2019,V,W,8,2.72,2.72,0.011338934
4101,97,May,30,2019,V,W,9,2.26,2.26,0.011338934
4102,98,May,30,2019,V,W,10,2.36,2.36,0.011338934
4103,100,May,30,2019,V,W,11,2.52,2.52,0.011338934
4104,101,May,30,2019,V,W,12,1.75,1.75,0.011338934
4105,102,May,30,2019,V,W,13,1.34,1.34,0.011338934
4106,188,May,30,2019,Zn,F,1,23.24,23.24,3.503999755
4107,190,May,30,2019,Zn,F,2,30.04,30.04,3.503999755
4108,192,May,30,2019,Zn,F,3,36.72,36.72,3.503999755
4109,193,May,30,2019,Zn,F,4,34.88,34.88,3.503999755
4110,194,May,30,2019,Zn,F,5,39.8,39.8,3.503999755
4111,195,May,30,2019,Zn,F,6,29.82,29.82,3.503999755
4112,197,May,30,2019,Zn,F,7,31.46,31.46,3.503999755
4113,198,May,30,2019,Zn,F,8,29.18,29.18,3.503999755
4114,200,May,30,2019,Zn,F,9,20.48,20.48,3.503999755
4115,201,May,30,2019,Zn,F,10,22.8,22.8,3.503999755
4116,202,May,30,2019,Zn,F,11,31.42,31.42,3.503999755
4117,204,May,30,2019,Zn,F,12,25.5,25.5,3.503999755
4118,205,May,30,2019,Zn,F,13,29.82,29.82,3.503999755
4119,87,May,30,2019,Zn,W,1,17.18,17.18,3.503999755
4120,88,May,30,2019,Zn,W,2,10.96,10.96,3.503999755
4121,89,May,30,2019,Zn,W,3,53.96,53.96,3.503999755
4122,90,May,30,2019,Zn,W,4,27.02,27.02,3.503999755
4123,92,May,30,2019,Zn,W,5,35.68,35.68,3.503999755
4124,93,May,30,2019,Zn,W,6,41.88,41.88,3.503999755
4125,94,May,30,2019,Zn,W,7,54.88,54.88,3.503999755
4126,95,May,30,2019,Zn,W,8,48.6,48.6,3.503999755
4127,97,May,30,2019,Zn,W,9,38.94,38.94,3.503999755
4128,98,May,30,2019,Zn,W,10,72.54,72.54,3.503999755
4129,100,May,30,2019,Zn,W,11,49.06,49.06,3.503999755
4130,101,May,30,2019,Zn,W,12,38.4,38.4,3.503999755
4131,102,May,30,2019,Zn,W,13,19.44,19.44,3.503999755
4132,373,September,6,2019,Al,F,1,7.079,7.079,0.504297531
4133,374,September,6,2019,Al,F,2,7.12,7.12,0.504297531
4134,376,September,6,2019,Al,F,3,14.1958,14.1958,0.504297531
4135,378,September,6,2019,Al,F,4,9.626,9.626,0.504297531
4136,380,September,6,2019,Al,F,5,9.4256,9.4256,0.504297531
4137,381,September,6,2019,Al,F,6,7.9362,7.9362,0.504297531
4138,382,September,6,2019,Al,F,7,11.274,11.274,0.504297531
4139,383,September,6,2019,Al,F,8,10.144,10.144,0.504297531
4140,385,September,6,2019,Al,F,8a,9.5094,9.5094,0.504297531
4141,386,September,6,2019,Al,F,9,10.7936,10.7936,0.504297531
4142,387,September,6,2019,Al,F,9a,10.5628,10.5628,0.504297531
4143,388,September,6,2019,Al,F,10,14.0906,14.0906,0.504297531
4144,389,September,6,2019,Al,F,11,13.4932,13.4932,0.504297531
4145,391,September,6,2019,Al,F,12,9.7112,9.7112,0.504297531
4146,392,September,6,2019,Al,F,13,9.4462,9.4462,0.504297531
4147,579,September,6,2019,Al,W,1,35.5326,35.5326,2.73865456
4148,581,September,6,2019,Al,W,2,30.565,30.565,2.73865456
4149,582,September,6,2019,Al,W,3,43.577,43.577,2.73865456
4150,584,September,6,2019,Al,W,4,26.5062,26.5062,2.73865456
4151,585,September,6,2019,Al,W,5,36.2484,36.2484,2.73865456
4152,586,September,6,2019,Al,W,6,72.5918,72.5918,2.73865456
4153,587,September,6,2019,Al,W,7,67.512,67.512,2.73865456
4154,589,September,6,2019,Al,W,8,260.299,260.299,2.73865456
4155,590,September,6,2019,Al,W,8a,32.3988,32.3988,2.73865456
4156,591,September,6,2019,Al,W,9,255.0714,255.0714,2.73865456
4157,592,September,6,2019,Al,W,9a,113.551,113.551,2.73865456
4158,593,September,6,2019,Al,W,11,68.9304,68.9304,2.73865456
4159,594,September,6,2019,Al,W,12,86.2592,86.2592,2.73865456
4160,596,September,6,2019,Al,W,13,40.8608,40.8608,2.73865456
4161,373,September,6,2019,As,F,1,17.3514,17.3514,0.035213066
4162,374,September,6,2019,As,F,2,17.842,17.842,0.035213066
4163,376,September,6,2019,As,F,3,16.8064,16.8064,0.035213066
4164,378,September,6,2019,As,F,4,16.6924,16.6924,0.035213066
4165,380,September,6,2019,As,F,5,14.1544,14.1544,0.035213066
4166,381,September,6,2019,As,F,6,12.0602,12.0602,0.035213066
4167,382,September,6,2019,As,F,7,15.933,15.933,0.035213066
4168,383,September,6,2019,As,F,8,16.4182,16.4182,0.035213066
4169,385,September,6,2019,As,F,8a,5.2748,5.2748,0.035213066
4170,386,September,6,2019,As,F,9,12.2786,12.2786,0.035213066
4171,387,September,6,2019,As,F,9a,11.9544,11.9544,0.035213066
4172,388,September,6,2019,As,F,10,12.4956,12.4956,0.035213066
4173,389,September,6,2019,As,F,11,12.0812,12.0812,0.035213066
4174,391,September,6,2019,As,F,12,7.0278,7.0278,0.035213066
4175,392,September,6,2019,As,F,13,4.7056,4.7056,0.035213066
4176,579,September,6,2019,As,W,1,17.061,17.061,0.027713711
4177,581,September,6,2019,As,W,2,17.8146,17.8146,0.027713711
4178,582,September,6,2019,As,W,3,16.1644,16.1644,0.027713711
4179,584,September,6,2019,As,W,4,15.8098,15.8098,0.027713711
4180,585,September,6,2019,As,W,5,14.8928,14.8928,0.027713711
4181,586,September,6,2019,As,W,6,15.2134,15.2134,0.027713711
4182,587,September,6,2019,As,W,7,16.5428,16.5428,0.027713711
4183,589,September,6,2019,As,W,8,16.7548,16.7548,0.027713711
4184,590,September,6,2019,As,W,8a,5.2452,5.2452,0.027713711
4185,591,September,6,2019,As,W,9,12.673,12.673,0.027713711
4186,592,September,6,2019,As,W,9a,12.0356,12.0356,0.027713711
4187,593,September,6,2019,As,W,11,11.3792,11.3792,0.027713711
4188,594,September,6,2019,As,W,12,6.9146,6.9146,0.027713711
4189,596,September,6,2019,As,W,13,3.557,3.557,0.027713711
4190,373,September,6,2019,Cd,F,1,0.0248,0.0248,0.001587451
4191,374,September,6,2019,Cd,F,2,0.0294,0.0294,0.001587451
4192,376,September,6,2019,Cd,F,3,0.0306,0.0306,0.001587451
4193,378,September,6,2019,Cd,F,4,0.033,0.033,0.001587451
4194,380,September,6,2019,Cd,F,5,0.0346,0.0346,0.001587451
4195,381,September,6,2019,Cd,F,6,0.045,0.045,0.001587451
4196,382,September,6,2019,Cd,F,7,0.0472,0.0472,0.001587451
4197,383,September,6,2019,Cd,F,8,0.0556,0.0556,0.001587451
4198,385,September,6,2019,Cd,F,8a,0.0046,0.0046,0.001587451
4199,386,September,6,2019,Cd,F,9,0.0318,0.0318,0.001587451
4200,387,September,6,2019,Cd,F,9a,0.0342,0.0342,0.001587451
4201,388,September,6,2019,Cd,F,10,0.0372,0.0372,0.001587451
4202,389,September,6,2019,Cd,F,11,0.0268,0.0268,0.001587451
4203,391,September,6,2019,Cd,F,12,0.023,0.023,0.001587451
4204,392,September,6,2019,Cd,F,13,0.0138,0.0138,0.001587451
4205,579,September,6,2019,Cd,W,1,0.0364,0.0364,0.002297848
4206,581,September,6,2019,Cd,W,2,0.0326,0.0326,0.002297848
4207,582,September,6,2019,Cd,W,3,0.0372,0.0372,0.002297848
4208,584,September,6,2019,Cd,W,4,0.0314,0.0314,0.002297848
4209,585,September,6,2019,Cd,W,5,0.0452,0.0452,0.002297848
4210,586,September,6,2019,Cd,W,6,0.0656,0.0656,0.002297848
4211,587,September,6,2019,Cd,W,7,0.0732,0.0732,0.002297848
4212,589,September,6,2019,Cd,W,8,0.1242,0.1242,0.002297848
4213,590,September,6,2019,Cd,W,8a,0.0054,0.0054,0.002297848
4214,591,September,6,2019,Cd,W,9,0.0804,0.0804,0.002297848
4215,592,September,6,2019,Cd,W,9a,0.0632,0.0632,0.002297848
4216,593,September,6,2019,Cd,W,11,0.0396,0.0396,0.002297848
4217,594,September,6,2019,Cd,W,12,0.0314,0.0314,0.002297848
4218,596,September,6,2019,Cd,W,13,0.0172,0.0172,0.002297848
4219,373,September,6,2019,Co,F,1,0.1616,0.1616,0.002424871
4220,374,September,6,2019,Co,F,2,0.1684,0.1684,0.002424871
4221,376,September,6,2019,Co,F,3,0.1556,0.1556,0.002424871
4222,378,September,6,2019,Co,F,4,0.152,0.152,0.002424871
4223,380,September,6,2019,Co,F,5,0.1256,0.1256,0.002424871
4224,381,September,6,2019,Co,F,6,0.0444,0.0444,0.002424871
4225,382,September,6,2019,Co,F,7,0.131,0.131,0.002424871
4226,383,September,6,2019,Co,F,8,0.126,0.126,0.002424871
4227,385,September,6,2019,Co,F,8a,0.1238,0.1238,0.002424871
4228,386,September,6,2019,Co,F,9,0.1148,0.1148,0.002424871
4229,387,September,6,2019,Co,F,9a,0.1152,0.1152,0.002424871
4230,388,September,6,2019,Co,F,10,0.1294,0.1294,0.002424871
4231,389,September,6,2019,Co,F,11,0.1252,0.1252,0.002424871
4232,391,September,6,2019,Co,F,12,0.0888,0.0888,0.002424871
4233,392,September,6,2019,Co,F,13,0.0828,0.0828,0.002424871
4234,579,September,6,2019,Co,W,1,0.1044,0.1044,0.001890183
4235,581,September,6,2019,Co,W,2,0.109,0.109,0.001890183
4236,582,September,6,2019,Co,W,3,0.0884,0.0884,0.001890183
4237,584,September,6,2019,Co,W,4,0.079,0.079,0.001890183
4238,585,September,6,2019,Co,W,5,0.0766,0.0766,0.001890183
4239,586,September,6,2019,Co,W,6,0.088,0.088,0.001890183
4240,587,September,6,2019,Co,W,7,0.101,0.101,0.001890183
4241,589,September,6,2019,Co,W,8,0.2336,0.2336,0.001890183
4242,590,September,6,2019,Co,W,8a,0.0706,0.0706,0.001890183
4243,591,September,6,2019,Co,W,9,0.1978,0.1978,0.001890183
4244,592,September,6,2019,Co,W,9a,0.1022,0.1022,0.001890183
4245,593,September,6,2019,Co,W,11,0.0642,0.0642,0.001890183
4246,594,September,6,2019,Co,W,12,0.0722,0.0722,0.001890183
4247,596,September,6,2019,Co,W,13,0.0434,0.0434,0.001890183
4248,373,September,6,2019,Cr,F,1,0.1068,0.1068,0.078950364
4249,374,September,6,2019,Cr,F,2,0.1002,0.1002,0.078950364
4250,376,September,6,2019,Cr,F,3,0.1628,0.1628,0.078950364
4251,378,September,6,2019,Cr,F,4,0.1622,0.1622,0.078950364
4252,380,September,6,2019,Cr,F,5,0.141,0.141,0.078950364
4253,381,September,6,2019,Cr,F,6,0.0952,0.0952,0.078950364
4254,382,September,6,2019,Cr,F,7,0.1308,0.1308,0.078950364
4255,383,September,6,2019,Cr,F,8,0.2196,0.2196,0.078950364
4256,385,September,6,2019,Cr,F,8a,0.1178,0.1178,0.078950364
4257,386,September,6,2019,Cr,F,9,0.1312,0.1312,0.078950364
4258,387,September,6,2019,Cr,F,9a,0.1292,0.1292,0.078950364
4259,388,September,6,2019,Cr,F,10,0.13,0.13,0.078950364
4260,389,September,6,2019,Cr,F,11,0.1876,0.1876,0.078950364
4261,391,September,6,2019,Cr,F,12,0.1002,0.1002,0.078950364
4262,392,September,6,2019,Cr,F,13,0.2168,0.2168,0.078950364
4263,579,September,6,2019,Cr,W,1,0.1002,0.1002,0.086938489
4264,581,September,6,2019,Cr,W,2,0.199,0.199,0.086938489
4265,582,September,6,2019,Cr,W,3,0.338,0.338,0.086938489
4266,584,September,6,2019,Cr,W,4,0.133,0.133,0.086938489
4267,585,September,6,2019,Cr,W,5,0.1422,0.1422,0.086938489
4268,586,September,6,2019,Cr,W,6,0.2128,0.2128,0.086938489
4269,587,September,6,2019,Cr,W,7,0.179,0.179,0.086938489
4270,589,September,6,2019,Cr,W,8,0.4214,0.4214,0.086938489
4271,590,September,6,2019,Cr,W,8a,0.0994,0.0994,0.086938489
4272,591,September,6,2019,Cr,W,9,0.2702,0.2702,0.086938489
4273,592,September,6,2019,Cr,W,9a,0.3342,0.3342,0.086938489
4274,593,September,6,2019,Cr,W,11,0.2624,0.2624,0.086938489
4275,594,September,6,2019,Cr,W,12,0.2524,0.2524,0.086938489
4276,596,September,6,2019,Cr,W,13,0.0854,0.0854,0.086938489
4277,373,September,6,2019,Cu,F,1,4.7742,4.7742,0.04480491
4278,374,September,6,2019,Cu,F,2,4.726,4.726,0.04480491
4279,376,September,6,2019,Cu,F,3,5.9414,5.9414,0.04480491
4280,378,September,6,2019,Cu,F,4,6.168,6.168,0.04480491
4281,380,September,6,2019,Cu,F,5,6.9364,6.9364,0.04480491
4282,381,September,6,2019,Cu,F,6,7.1308,7.1308,0.04480491
4283,382,September,6,2019,Cu,F,7,10.046,10.046,0.04480491
4284,383,September,6,2019,Cu,F,8,9.51,9.51,0.04480491
4285,385,September,6,2019,Cu,F,8a,1.0302,1.0302,0.04480491
4286,386,September,6,2019,Cu,F,9,7.1174,7.1174,0.04480491
4287,387,September,6,2019,Cu,F,9a,6.8402,6.8402,0.04480491
4288,388,September,6,2019,Cu,F,10,6.192,6.192,0.04480491
4289,389,September,6,2019,Cu,F,11,6.1664,6.1664,0.04480491
4290,391,September,6,2019,Cu,F,12,3.8472,3.8472,0.04480491
4291,392,September,6,2019,Cu,F,13,2.6934,2.6934,0.04480491
4292,579,September,6,2019,Cu,W,1,5.5528,5.5528,0.075508084
4293,581,September,6,2019,Cu,W,2,5.6678,5.6678,0.075508084
4294,582,September,6,2019,Cu,W,3,7.2344,7.2344,0.075508084
4295,584,September,6,2019,Cu,W,4,6.114,6.114,0.075508084
4296,585,September,6,2019,Cu,W,5,7.7232,7.7232,0.075508084
4297,586,September,6,2019,Cu,W,6,12.4818,12.4818,0.075508084
4298,587,September,6,2019,Cu,W,7,13.2764,13.2764,0.075508084
4299,589,September,6,2019,Cu,W,8,25.7918,25.7918,0.075508084
4300,590,September,6,2019,Cu,W,8a,0.8118,0.8118,0.075508084
4301,591,September,6,2019,Cu,W,9,18.0642,18.0642,0.075508084
4302,592,September,6,2019,Cu,W,9a,11.3032,11.3032,0.075508084
4303,593,September,6,2019,Cu,W,11,7.3474,7.3474,0.075508084
4304,594,September,6,2019,Cu,W,12,5.1508,5.1508,0.075508084
4305,596,September,6,2019,Cu,W,13,2.6068,2.6068,0.075508084
4306,373,September,6,2019,Fe,F,1,BDL,9.123256295,18.24651259
4307,374,September,6,2019,Fe,F,2,19.4318,19.4318,18.24651259
4308,376,September,6,2019,Fe,F,3,21.3536,21.3536,18.24651259
4309,378,September,6,2019,Fe,F,4,22.3828,22.3828,18.24651259
4310,380,September,6,2019,Fe,F,5,28.766,28.766,18.24651259
4311,381,September,6,2019,Fe,F,6,20.688,20.688,18.24651259
4312,382,September,6,2019,Fe,F,7,27.2714,27.2714,18.24651259
4313,383,September,6,2019,Fe,F,8,23.0334,23.0334,18.24651259
4314,385,September,6,2019,Fe,F,8a,24.7444,24.7444,18.24651259
4315,386,September,6,2019,Fe,F,9,BDL,9.123256295,18.24651259
4316,387,September,6,2019,Fe,F,9a,BDL,9.123256295,18.24651259
4317,388,September,6,2019,Fe,F,10,BDL,9.123256295,18.24651259
4318,389,September,6,2019,Fe,F,11,BDL,9.123256295,18.24651259
4319,391,September,6,2019,Fe,F,12,BDL,9.123256295,18.24651259
4320,392,September,6,2019,Fe,F,13,BDL,9.123256295,18.24651259
4321,579,September,6,2019,Fe,W,1,56.6168,56.6168,5.476870802
4322,581,September,6,2019,Fe,W,2,55.93,55.93,5.476870802
4323,582,September,6,2019,Fe,W,3,106.1896,106.1896,5.476870802
4324,584,September,6,2019,Fe,W,4,281.4876,281.4876,5.476870802
4325,585,September,6,2019,Fe,W,5,143.5282,143.5282,5.476870802
4326,586,September,6,2019,Fe,W,6,112.7268,112.7268,5.476870802
4327,587,September,6,2019,Fe,W,7,117.497,117.497,5.476870802
4328,589,September,6,2019,Fe,W,8,313.1214,313.1214,5.476870802
4329,590,September,6,2019,Fe,W,8a,64.9242,64.9242,5.476870802
4330,591,September,6,2019,Fe,W,9,283.4314,283.4314,5.476870802
4331,592,September,6,2019,Fe,W,9a,148.4832,148.4832,5.476870802
4332,593,September,6,2019,Fe,W,11,77.199,77.199,5.476870802
4333,594,September,6,2019,Fe,W,12,93.9494,93.9494,5.476870802
4334,596,September,6,2019,Fe,W,13,50.8344,50.8344,5.476870802
4335,373,September,6,2019,Mn,F,1,20.378,20.378,0.048907668
4336,374,September,6,2019,Mn,F,2,28.058,28.058,0.048907668
4337,376,September,6,2019,Mn,F,3,22.9182,22.9182,0.048907668
4338,378,September,6,2019,Mn,F,4,24.0008,24.0008,0.048907668
4339,380,September,6,2019,Mn,F,5,16.1868,16.1868,0.048907668
4340,381,September,6,2019,Mn,F,6,22.6734,22.6734,0.048907668
4341,382,September,6,2019,Mn,F,7,23.212,23.212,0.048907668
4342,383,September,6,2019,Mn,F,8,23.597,23.597,0.048907668
4343,385,September,6,2019,Mn,F,8a,32.2918,32.2918,0.048907668
4344,386,September,6,2019,Mn,F,9,16.6098,16.6098,0.048907668
4345,387,September,6,2019,Mn,F,9a,14.5288,14.5288,0.048907668
4346,388,September,6,2019,Mn,F,10,17.1216,17.1216,0.048907668
4347,389,September,6,2019,Mn,F,11,10.3852,10.3852,0.048907668
4348,391,September,6,2019,Mn,F,12,5.6018,5.6018,0.048907668
4349,392,September,6,2019,Mn,F,13,5.7888,5.7888,0.048907668
4350,579,September,6,2019,Mn,W,1,30.1384,30.1384,0.120807353
4351,581,September,6,2019,Mn,W,2,34.7934,34.7934,0.120807353
4352,582,September,6,2019,Mn,W,3,31.7822,31.7822,0.120807353
4353,584,September,6,2019,Mn,W,4,30.138,30.138,0.120807353
4354,585,September,6,2019,Mn,W,5,28.8272,28.8272,0.120807353
4355,586,September,6,2019,Mn,W,6,40.8366,40.8366,0.120807353
4356,587,September,6,2019,Mn,W,7,45.3126,45.3126,0.120807353
4357,589,September,6,2019,Mn,W,8,136.199,136.199,0.120807353
4358,590,September,6,2019,Mn,W,8a,34.5852,34.5852,0.120807353
4359,591,September,6,2019,Mn,W,9,100.3276,100.3276,0.120807353
4360,592,September,6,2019,Mn,W,9a,54.6936,54.6936,0.120807353
4361,593,September,6,2019,Mn,W,11,32.5436,32.5436,0.120807353
4362,594,September,6,2019,Mn,W,12,25.1404,25.1404,0.120807353
4363,596,September,6,2019,Mn,W,13,14.3096,14.3096,0.120807353
4364,373,September,6,2019,Ni,F,1,0.8504,0.8504,0.078644262
4365,374,September,6,2019,Ni,F,2,0.8942,0.8942,0.078644262
4366,376,September,6,2019,Ni,F,3,0.8988,0.8988,0.078644262
4367,378,September,6,2019,Ni,F,4,0.723,0.723,0.078644262
4368,380,September,6,2019,Ni,F,5,0.5496,0.5496,0.078644262
4369,381,September,6,2019,Ni,F,6,0.4428,0.4428,0.078644262
4370,382,September,6,2019,Ni,F,7,0.5412,0.5412,0.078644262
4371,383,September,6,2019,Ni,F,8,0.7762,0.7762,0.078644262
4372,385,September,6,2019,Ni,F,8a,0.5826,0.5826,0.078644262
4373,386,September,6,2019,Ni,F,9,0.4052,0.4052,0.078644262
4374,387,September,6,2019,Ni,F,9a,1.1334,1.1334,0.078644262
4375,388,September,6,2019,Ni,F,10,0.8044,0.8044,0.078644262
4376,389,September,6,2019,Ni,F,11,0.512,0.512,0.078644262
4377,391,September,6,2019,Ni,F,12,0.4046,0.4046,0.078644262
4378,392,September,6,2019,Ni,F,13,0.3828,0.3828,0.078644262
4379,579,September,6,2019,Ni,W,1,0.7298,0.7298,0.046605126
4380,581,September,6,2019,Ni,W,2,1.4412,1.4412,0.046605126
4381,582,September,6,2019,Ni,W,3,1.3426,1.3426,0.046605126
4382,584,September,6,2019,Ni,W,4,0.6954,0.6954,0.046605126
4383,585,September,6,2019,Ni,W,5,0.777,0.777,0.046605126
4384,586,September,6,2019,Ni,W,6,1.1766,1.1766,0.046605126
4385,587,September,6,2019,Ni,W,7,0.8876,0.8876,0.046605126
4386,589,September,6,2019,Ni,W,8,0.6158,0.6158,0.046605126
4387,590,September,6,2019,Ni,W,8a,0.6936,0.6936,0.046605126
4388,591,September,6,2019,Ni,W,9,0.9238,0.9238,0.046605126
4389,592,September,6,2019,Ni,W,9a,1.6768,1.6768,0.046605126
4390,593,September,6,2019,Ni,W,11,2.0494,2.0494,0.046605126
4391,594,September,6,2019,Ni,W,12,4.3212,4.3212,0.046605126
4392,596,September,6,2019,Ni,W,13,0.3828,0.3828,0.046605126
4393,373,September,6,2019,Pb,F,1,0.0902,0.0902,0.008701724
4394,374,September,6,2019,Pb,F,2,0.1634,0.1634,0.008701724
4395,376,September,6,2019,Pb,F,3,0.1788,0.1788,0.008701724
4396,378,September,6,2019,Pb,F,4,0.1358,0.1358,0.008701724
4397,380,September,6,2019,Pb,F,5,0.116,0.116,0.008701724
4398,381,September,6,2019,Pb,F,6,0.1322,0.1322,0.008701724
4399,382,September,6,2019,Pb,F,7,0.2306,0.2306,0.008701724
4400,383,September,6,2019,Pb,F,8,0.223,0.223,0.008701724
4401,385,September,6,2019,Pb,F,8a,0.0502,0.0502,0.008701724
4402,386,September,6,2019,Pb,F,9,0.143,0.143,0.008701724
4403,387,September,6,2019,Pb,F,9a,0.1356,0.1356,0.008701724
4404,388,September,6,2019,Pb,F,10,0.136,0.136,0.008701724
4405,389,September,6,2019,Pb,F,11,0.1386,0.1386,0.008701724
4406,391,September,6,2019,Pb,F,12,0.079,0.079,0.008701724
4407,392,September,6,2019,Pb,F,13,0.061,0.061,0.008701724
4408,579,September,6,2019,Pb,W,1,0.276,0.276,0.038649156
4409,581,September,6,2019,Pb,W,2,0.4284,0.4284,0.038649156
4410,582,September,6,2019,Pb,W,3,0.455,0.455,0.038649156
4411,584,September,6,2019,Pb,W,4,0.2864,0.2864,0.038649156
4412,585,September,6,2019,Pb,W,5,0.377,0.377,0.038649156
4413,586,September,6,2019,Pb,W,6,0.8144,0.8144,0.038649156
4414,587,September,6,2019,Pb,W,7,0.8762,0.8762,0.038649156
4415,589,September,6,2019,Pb,W,8,2.6822,2.6822,0.038649156
4416,590,September,6,2019,Pb,W,8a,0.0636,0.0636,0.038649156
4417,591,September,6,2019,Pb,W,9,2.1606,2.1606,0.038649156
4418,592,September,6,2019,Pb,W,9a,0.9298,0.9298,0.038649156
4419,593,September,6,2019,Pb,W,11,0.497,0.497,0.038649156
4420,594,September,6,2019,Pb,W,12,0.53,0.53,0.038649156
4421,596,September,6,2019,Pb,W,13,0.2008,0.2008,0.038649156
4422,373,September,6,2019,Se,F,1,0.1296,0.1296,0.007107742
4423,374,September,6,2019,Se,F,2,0.1026,0.1026,0.007107742
4424,376,September,6,2019,Se,F,3,0.154,0.154,0.007107742
4425,378,September,6,2019,Se,F,4,0.1432,0.1432,0.007107742
4426,380,September,6,2019,Se,F,5,0.1268,0.1268,0.007107742
4427,381,September,6,2019,Se,F,6,0.158,0.158,0.007107742
4428,382,September,6,2019,Se,F,7,0.1384,0.1384,0.007107742
4429,383,September,6,2019,Se,F,8,0.1836,0.1836,0.007107742
4430,385,September,6,2019,Se,F,8a,0.0508,0.0508,0.007107742
4431,386,September,6,2019,Se,F,9,0.1288,0.1288,0.007107742
4432,387,September,6,2019,Se,F,9a,0.125,0.125,0.007107742
4433,388,September,6,2019,Se,F,10,0.2288,0.2288,0.007107742
4434,389,September,6,2019,Se,F,11,0.1432,0.1432,0.007107742
4435,391,September,6,2019,Se,F,12,0.1144,0.1144,0.007107742
4436,392,September,6,2019,Se,F,13,0.0988,0.0988,0.007107742
4437,579,September,6,2019,Se,W,1,0.1582,0.1582,0.025628443
4438,581,September,6,2019,Se,W,2,0.1564,0.1564,0.025628443
4439,582,September,6,2019,Se,W,3,0.1416,0.1416,0.025628443
4440,584,September,6,2019,Se,W,4,0.1424,0.1424,0.025628443
4441,585,September,6,2019,Se,W,5,0.1574,0.1574,0.025628443
4442,586,September,6,2019,Se,W,6,0.2092,0.2092,0.025628443
4443,587,September,6,2019,Se,W,7,0.2198,0.2198,0.025628443
4444,589,September,6,2019,Se,W,8,0.1866,0.1866,0.025628443
4445,590,September,6,2019,Se,W,8a,0.0922,0.0922,0.025628443
4446,591,September,6,2019,Se,W,9,0.1926,0.1926,0.025628443
4447,592,September,6,2019,Se,W,9a,0.1782,0.1782,0.025628443
4448,593,September,6,2019,Se,W,11,0.219,0.219,0.025628443
4449,594,September,6,2019,Se,W,12,0.0896,0.0896,0.025628443
4450,596,September,6,2019,Se,W,13,0.0762,0.0762,0.025628443
4451,373,September,6,2019,V,F,1,1.3386,1.3386,0.031086331
4452,374,September,6,2019,V,F,2,1.4036,1.4036,0.031086331
4453,376,September,6,2019,V,F,3,1.4648,1.4648,0.031086331
4454,378,September,6,2019,V,F,4,1.609,1.609,0.031086331
4455,380,September,6,2019,V,F,5,1.445,1.445,0.031086331
4456,381,September,6,2019,V,F,6,1.5568,1.5568,0.031086331
4457,382,September,6,2019,V,F,7,2.5058,2.5058,0.031086331
4458,383,September,6,2019,V,F,8,2.6226,2.6226,0.031086331
4459,385,September,6,2019,V,F,8a,1.142,1.142,0.031086331
